,Sent_Count,Word_Count,Char_Count,Avg_Word_Count,Avg_Sentence_Length,Syllable_Count,Difficult_Word_Count,Verb_Count,Noun_Count,Adj_Count,Conj_Count,Adverb_Count,pNoun_Count,Spelling_Mistakes_Count,Count_Fullstops,Count_Exclamation,Count_Comma,Count_Questionmark,Count_Hyphens,Capitalization_Errors,Grammar_Error_Count,Semantic_Similarity,Total Score_Domain1,Total Score_Domain2
1539,17,302,1600,4.314569536,17.76470588,370,51,41,71,17,4,12,23,2,15,0,8,1,0,0,0,0.404293865,3,3
1540,16,330,1629,4.015151515,20.625,375,46,45,69,24,16,11,23,5,15,0,14,0,0,1,1,0.347487062,3,3
1541,26,467,2193,3.802997859,17.96153846,520,59,69,65,20,9,29,48,14,18,2,24,5,0,1,1,0.220886499,3,4
1542,16,387,1947,4.074935401,24.1875,490,45,50,68,21,20,14,37,12,15,0,27,1,0,2,2,0.413743347,4,4
1543,28,548,2686,3.945255474,19.57142857,663,62,65,86,24,14,36,79,20,25,0,11,2,0,2,2,0.393661112,4,3
1544,10,262,1228,3.698473282,26.2,292,29,45,29,16,14,8,54,7,9,0,5,1,0,0,0,0.161392614,3,2
1545,26,459,2333,4.159041394,17.65384615,579,59,52,99,25,13,18,34,1,26,0,19,0,0,0,0,0.411756903,4,4
1546,22,362,1703,3.809392265,16.45454545,388,29,59,60,10,12,24,43,15,20,0,12,2,0,0,0,0.373852819,3,3
1547,12,236,1101,3.737288136,19.66666667,265,21,28,39,11,5,11,27,5,11,0,5,1,0,0,0,0.344419986,3,3
1548,10,317,1598,4.110410095,31.7,387,40,42,52,25,21,17,41,2,10,0,11,0,0,4,2,0.272913843,3,3
1549,33,752,3674,3.948138298,22.78787879,907,105,90,113,56,35,56,88,5,28,0,26,5,0,0,1,0.204725757,4,4
1550,22,392,1932,4.058673469,17.81818182,470,63,51,91,16,13,10,42,10,19,0,29,3,0,0,2,0.336024046,4,4
1551,12,404,1982,3.626237624,33.66666667,434,32,58,64,16,16,18,61,7,11,0,14,0,0,3,0,0.210242659,3,2
1552,2,431,2128,3.983758701,215.5,510,40,63,83,15,34,12,71,22,1,0,11,0,0,0,6,0.582709014,3,1
1553,20,391,1767,3.647058824,19.55,371,36,39,76,14,8,9,35,11,16,0,20,4,0,2,0,0.358676195,4,3
1554,19,416,1931,3.716346154,21.89473684,435,32,51,59,11,16,26,44,0,17,0,20,1,0,0,1,0.364225924,4,4
1555,5,322,1723,4.357142857,64.4,398,41,57,51,18,15,17,49,7,5,0,8,0,0,1,1,0.564658463,3,3
1556,25,849,3999,3.778563015,33.96,958,68,116,154,33,43,32,95,4,22,1,34,2,0,0,4,0.456408411,4,4
1557,12,362,1737,3.839779006,30.16666667,409,32,53,59,14,10,12,47,16,12,0,11,0,0,0,1,0.466629237,2,2
1558,21,486,2452,3.849794239,23.14285714,523,64,56,77,27,16,21,52,5,17,0,29,3,0,0,0,0.282025278,3,3
1559,28,491,2596,4.348268839,17.53571429,641,94,69,109,32,20,17,42,9,25,0,20,2,0,2,0,0.301539272,4,4
1560,29,470,2286,3.936170213,16.20689655,510,55,75,79,22,17,13,70,5,21,3,9,4,0,0,2,0.354193598,4,3
1561,17,429,1991,3.724941725,25.23529412,470,41,49,69,24,12,27,53,15,16,0,23,0,0,1,1,0.392430395,4,3
1562,22,494,2480,4.141700405,22.45454545,559,66,56,72,25,18,26,47,1,22,0,22,0,0,0,0,0.399944216,5,4
1563,27,771,3739,3.955901427,28.55555556,909,105,80,133,42,37,45,75,7,26,0,55,0,0,0,0,0.290505081,5,4
1564,24,581,2948,4.12908778,24.20833333,729,70,77,101,39,25,28,73,6,23,0,19,3,0,1,1,0.371462405,4,4
1565,23,509,2628,4.21021611,22.13043478,653,69,56,81,35,31,25,61,5,23,0,10,0,0,0,1,0.282833219,4,4
1566,14,470,2111,3.542553191,33.57142857,452,36,74,58,9,19,21,70,13,11,0,29,3,0,3,2,0.298945725,3,3
1567,20,410,1992,3.951219512,20.5,454,42,55,70,16,5,24,56,7,17,1,30,2,0,2,0,0.292889327,4,3
1568,21,467,2490,4.406852248,22.23809524,623,95,51,95,40,18,24,36,1,19,0,24,2,0,0,0,0.410925925,5,4
1569,3,95,438,3.694736842,31.66666667,110,7,19,13,5,2,0,15,5,3,0,0,0,0,0,4,0.296608329,2,1
1570,5,321,1597,3.996884735,64.2,367,22,41,69,26,14,19,31,10,4,0,8,0,0,6,0,0.493636787,2,2
1571,26,496,2341,3.782258065,19.07692308,572,46,73,84,17,19,13,73,5,22,0,25,4,0,0,3,0.285769701,3,3
1572,13,239,1205,4.121338912,18.38461538,281,21,34,38,12,5,17,36,2,13,0,9,0,0,0,0,0.196329638,3,4
1573,21,364,1662,3.662087912,17.33333333,368,27,48,69,13,20,9,48,16,16,7,15,1,0,2,2,0.234487981,3,3
1574,22,441,2088,3.79138322,20.04545455,489,41,66,71,16,25,25,68,7,21,0,12,0,0,1,1,0.323047966,3,4
1575,36,526,2597,4.005703422,14.61111111,638,63,63,90,30,13,29,55,4,30,0,12,5,0,2,1,0.349597484,4,4
1576,16,302,1522,4.125827815,18.875,370,43,30,60,19,12,17,29,6,14,0,19,1,0,0,2,0.373498052,4,4
1577,8,170,900,4.276470588,21.25,212,27,23,35,7,10,6,23,2,7,0,6,0,0,0,0,0.26702252,3,3
1578,15,322,1628,4.090062112,21.46666667,376,43,53,49,16,13,16,41,6,13,0,17,1,0,0,0,0.303639263,4,3
1579,19,397,2076,4.234256927,20.89473684,514,47,50,79,21,19,16,31,0,17,0,9,2,0,0,0,0.495336175,4,4
1580,20,366,1953,4.390710383,18.3,482,60,53,57,21,14,16,40,4,18,0,17,1,0,0,2,0.372074336,4,4
1581,22,651,3341,4.184331797,29.59090909,830,84,90,129,35,18,28,56,11,21,0,27,0,0,0,0,0.524609268,4,4
1582,3,47,226,3.893617021,15.66666667,55,5,6,6,3,1,2,8,2,3,0,0,0,0,1,0,0.323036462,2,2
1583,10,329,1598,3.890577508,32.9,387,34,55,59,18,9,10,50,11,8,0,12,1,0,3,2,0.542818487,3,3
1584,30,605,3036,4.125619835,20.16666667,739,75,78,104,19,14,14,68,7,23,0,39,7,0,4,1,0.340910137,5,4
1585,16,295,1538,4.271186441,18.4375,383,37,37,56,17,10,8,24,1,16,0,14,0,0,0,0,0.437663525,3,4
1586,29,528,2685,4.126893939,18.20689655,630,62,72,84,29,14,25,79,7,26,0,18,2,0,0,0,0.30632025,3,3
1587,23,472,2393,4.122881356,20.52173913,573,53,62,76,36,14,24,59,4,23,0,5,0,0,2,3,0.404054821,3,4
1588,27,393,1880,3.870229008,14.55555556,440,47,40,47,25,10,8,25,0,24,1,15,1,0,70,1,0.384220272,3,3
1589,26,501,2564,4.209580838,19.26923077,604,80,47,97,35,13,13,29,5,25,0,34,0,0,0,0,0.32445094,5,4
1590,19,399,2032,4.127819549,21,513,59,53,73,24,11,23,34,2,18,0,1,1,0,1,1,0.365713507,4,4
1591,25,380,1767,3.75,15.2,429,40,50,58,24,15,16,46,8,21,0,15,3,0,0,0,0.281632125,3,4
1592,19,395,1781,3.544303797,20.78947368,399,23,62,59,16,20,20,54,9,19,0,8,0,0,2,6,0.314412296,2,2
1593,18,484,2447,4.115702479,26.88888889,569,43,49,99,31,26,6,54,7,17,0,24,0,0,0,7,0.430539191,3,3
1594,6,68,366,4.338235294,11.33333333,82,10,10,13,0,2,3,10,2,5,0,0,0,0,0,0,0.38754946,1,2
1595,17,319,1517,3.818181818,18.76470588,384,42,37,69,16,12,13,34,9,16,0,4,0,0,2,2,0.148798019,3,3
1596,29,573,2636,3.705061082,19.75862069,634,69,71,92,33,26,14,64,6,28,0,20,0,0,0,0,0.230336651,4,4
1597,27,431,2206,4.160092807,15.96296296,507,55,54,89,21,7,16,35,7,24,0,2,3,0,0,2,0.369049281,4,3
1598,28,799,4172,4.311639549,28.53571429,961,114,104,152,50,38,25,66,8,28,0,42,0,0,0,4,0.390120506,4,4
1599,40,1030,4818,3.791262136,25.75,1124,69,140,147,39,40,70,130,17,35,3,50,2,0,0,2,0.322891295,5,4
1600,21,361,1696,3.747922438,17.19047619,377,19,57,50,16,4,12,49,3,21,0,8,0,0,2,3,0.554157615,4,3
1601,29,597,3034,4.154103853,20.5862069,752,69,63,116,38,17,33,50,6,27,0,33,1,0,0,1,0.424700499,4,4
1602,6,140,679,3.835714286,23.33333333,164,10,23,20,3,8,10,26,8,5,0,1,0,0,2,2,0.215279371,2,2
1603,23,506,2354,3.758893281,22,557,47,72,87,27,14,21,62,21,22,0,28,0,0,1,1,0.283839732,4,3
1604,10,218,1021,3.711009174,21.8,242,18,38,29,13,4,12,34,8,8,0,0,2,0,2,0,0.277720571,3,3
1605,19,381,1776,3.742782152,20.05263158,414,35,53,46,17,17,20,55,4,16,0,5,2,0,1,0,0.265271038,3,3
1606,31,697,3500,4.086083214,22.48387097,841,88,88,146,47,26,34,87,17,24,0,23,6,0,1,4,0.308254808,4,4
1607,25,439,2183,4.164009112,17.56,503,45,38,79,27,8,20,34,13,24,0,24,0,0,3,0,0.368977696,3,3
1608,30,537,2676,4.044692737,17.9,654,77,64,92,35,18,25,57,2,29,0,36,1,0,0,0,0.475189626,4,4
1609,11,263,1325,4.136882129,23.90909091,334,35,43,31,14,13,16,35,0,11,0,15,0,0,0,0,0.340684652,2,3
1610,35,774,3960,4.169250646,22.11428571,922,101,93,148,42,28,33,81,5,34,0,34,1,0,0,2,0.363784641,4,4
1611,16,335,1633,3.913432836,20.9375,395,40,45,47,18,18,16,36,3,16,0,7,0,0,0,1,0.342556179,4,4
1612,1,136,680,4.080882353,136,167,9,28,21,7,4,6,28,12,1,0,2,0,0,0,2,0,2,3
1613,21,683,3265,3.818448023,32.52380952,849,26,92,106,18,14,24,79,3,20,0,20,0,0,1,1,0.693693995,3,3
1614,18,351,1591,3.632478632,19.5,392,29,59,40,13,17,23,66,9,15,0,17,3,0,0,2,0.215752721,4,4
1615,11,328,1664,4.051829268,29.81818182,413,39,41,43,36,17,11,35,9,9,1,9,0,0,0,1,0.375798821,3,3
1616,18,672,3398,4.087797619,37.33333333,789,83,90,102,38,36,31,83,22,13,0,12,4,0,2,1,0.314214647,3,2
1617,7,250,1266,4.084,35.71428571,298,25,38,39,16,9,16,48,3,7,0,4,0,0,0,0,0.333979994,3,3
1618,14,234,1084,3.777777778,16.71428571,263,29,38,30,12,4,10,40,15,14,0,13,0,0,0,1,0.233135968,3,3
1619,14,312,1455,3.669871795,22.28571429,332,28,49,49,20,11,16,59,5,11,1,2,1,0,1,3,0.207973495,3,3
1620,13,251,1236,3.980079681,19.30769231,298,38,38,41,9,2,16,37,11,9,0,11,3,0,0,0,0.231174991,4,4
1621,11,217,993,3.69124424,19.72727273,238,18,26,29,11,4,9,30,6,9,0,17,1,0,0,1,0.374603689,3,3
1622,22,433,2375,4.521939954,19.68181818,582,85,50,92,32,17,21,34,14,19,0,7,2,0,0,0,0.37693733,4,3
1623,37,919,4340,3.792165397,24.83783784,979,71,137,130,40,36,26,160,2,35,0,28,1,0,1,5,0.404353797,3,3
1624,37,654,3405,4.275229358,17.67567568,824,109,90,117,55,26,41,59,9,32,0,34,5,0,2,2,0.334043145,4,4
1625,5,238,1244,4.205882353,47.6,264,20,33,41,19,16,14,38,2,4,0,5,0,0,1,0,0.352438331,3,2
1626,24,451,2292,4.150776053,18.79166667,558,61,61,76,30,15,21,52,14,22,0,17,1,0,1,0,0.344839871,4,4
1627,23,381,1733,3.517060367,16.56521739,399,32,46,58,14,17,16,60,12,22,0,1,0,0,2,2,0.260400563,3,3
1628,13,413,1932,3.697336562,31.76923077,487,38,63,61,13,20,22,59,6,12,0,1,0,0,0,0,0.324016064,3,3
1629,14,192,1016,4.291666667,13.71428571,247,32,23,38,11,2,7,22,4,11,0,4,2,0,1,3,0.279158324,3,3
1630,10,221,1009,3.656108597,22.1,213,29,32,28,8,8,5,26,3,9,0,16,0,0,0,0,0.363493562,3,3
1631,23,445,2274,4.215730337,19.34782609,562,69,63,82,22,17,14,39,7,20,1,21,1,0,2,1,0.293174714,4,4
1632,6,154,773,4.149350649,25.66666667,190,23,23,29,7,1,2,17,8,5,0,4,0,0,1,0,0.283544689,2,3
1633,24,549,2760,4.096539162,22.875,702,61,72,96,48,19,17,71,6,20,0,15,3,0,0,1,0.411522835,3,3
1634,34,590,2883,4.054237288,17.35294118,638,91,62,108,25,10,7,40,4,33,0,23,1,0,2,0,0.358324468,5,4
1635,33,935,4321,3.696256684,28.33333333,1034,70,113,138,48,39,42,122,14,29,0,33,4,0,3,7,0.351415873,3,3
1636,17,336,1835,4.392857143,19.76470588,472,49,38,74,39,15,6,23,2,16,0,2,0,0,0,0,0.385255903,3,4
1637,22,339,1771,4.321533923,15.40909091,440,37,38,63,31,5,15,31,5,20,0,14,1,0,0,2,0.30137068,3,4
1638,24,529,2474,3.803402647,22.04166667,539,43,75,79,30,21,29,61,9,23,0,32,0,0,1,1,0.374427378,4,4
1639,25,502,2429,3.892430279,20.08,584,39,54,78,26,6,21,76,2,24,0,17,0,0,0,3,0.384191155,4,4
1640,14,302,1454,3.897350993,21.57142857,328,31,42,48,24,13,14,37,3,13,0,8,0,0,0,1,0.318665564,3,3
1641,18,291,1389,3.89347079,16.16666667,334,37,42,42,17,11,11,40,3,15,2,24,1,0,0,0,0.217893735,3,4
1642,21,487,2353,3.917864476,23.19047619,553,58,46,96,27,21,11,32,5,20,0,12,0,0,1,0,0.52764976,4,4
1643,19,373,1957,4.319034853,19.63157895,472,53,48,81,23,16,12,40,6,18,0,18,0,0,0,1,0.268074393,4,3
1644,4,91,442,3.879120879,22.75,105,11,12,19,3,7,0,13,2,3,0,3,0,0,0,0,0.571675003,2,2
1645,22,413,2013,3.934624697,18.77272727,472,53,41,86,44,14,16,43,15,22,0,12,0,0,1,7,0.329767466,4,3
1646,23,649,3470,4.408320493,28.2173913,892,77,60,129,68,22,22,35,3,23,0,22,0,0,0,0,0.620392382,4,4
1647,13,302,1510,3.890728477,23.23076923,343,39,34,50,15,10,17,30,1,12,0,10,0,0,4,3,0.197113693,3,3
1648,20,390,1877,3.874358974,19.5,474,50,53,67,28,13,15,41,11,20,0,9,0,0,0,1,0.352956861,4,4
1649,22,371,1829,3.991913747,16.86363636,448,42,62,53,27,13,19,52,7,20,0,17,1,0,0,4,0.256887317,3,4
1650,12,139,719,4.215827338,11.58333333,166,18,21,23,6,1,5,20,3,9,0,5,2,0,0,0,0.310664445,3,3
1651,36,727,3464,3.840440165,20.19444444,851,81,86,113,51,18,40,89,9,31,2,20,2,0,1,1,0.312662721,4,4
1652,13,376,1822,3.882978723,28.92307692,421,23,53,66,28,15,4,46,15,11,0,11,1,0,0,6,0.563600719,3,3
1653,13,368,1790,3.929347826,28.30769231,432,36,42,64,25,18,18,45,3,13,0,21,0,0,0,2,0.329025865,3,4
1654,48,772,3797,4.015544041,16.08333333,893,106,98,143,61,44,37,59,6,30,0,31,17,0,1,0,0.30403623,6,4
1655,13,445,2282,4.141573034,34.23076923,559,57,66,91,21,27,13,56,11,12,0,11,0,0,5,7,0.382823855,3,2
1656,32,836,4211,4.102870813,26.125,1023,79,94,147,60,44,42,101,8,30,1,32,0,0,0,1,0.374397874,4,4
1657,14,242,1232,4.132231405,17.28571429,290,31,27,44,18,11,19,30,15,13,0,9,0,0,1,1,0.254944056,3,3
1658,15,298,1424,3.791946309,19.86666667,344,18,50,41,15,14,17,53,1,14,0,12,0,0,0,0,0.392308801,3,4
1659,12,302,1465,3.867549669,25.16666667,335,32,40,53,18,11,17,45,3,12,0,16,0,0,3,1,0.177247703,3,3
1660,15,265,1326,4.037735849,17.66666667,321,35,40,37,14,9,12,32,5,14,0,1,1,0,0,0,0.301594079,2,3
1661,21,427,2053,3.87587822,20.33333333,480,31,74,79,27,15,17,52,12,18,0,7,2,0,0,1,0.377505511,4,3
1662,15,380,1758,3.692105263,25.33333333,419,24,63,60,17,14,40,52,9,10,0,9,5,0,0,1,0.32708475,4,3
1663,10,171,829,3.830409357,17.1,199,25,29,20,9,9,9,26,1,10,0,2,0,0,1,2,0.273975521,3,3
1664,20,370,1917,3.943243243,18.5,421,37,46,63,24,16,17,32,4,19,0,17,0,0,2,3,0.293136805,3,4
1665,15,265,1261,3.856603774,17.66666667,283,17,32,46,15,5,4,35,3,14,0,26,0,0,0,1,0.290832937,3,3
1666,19,503,2389,3.779324056,26.47368421,580,59,72,93,32,24,29,59,10,15,1,14,2,0,1,0,0.271269202,2,3
1667,18,343,1681,3.979591837,19.05555556,423,48,45,46,19,17,22,42,1,17,0,16,0,0,0,1,0.202276483,4,4
1668,9,165,836,4.096969697,18.33333333,187,14,20,34,4,8,10,18,7,8,0,2,0,0,1,1,0.358026803,2,2
1669,26,510,2764,4.47254902,19.61538462,660,69,76,94,38,25,18,57,11,25,0,11,1,0,0,0,0.407199711,4,4
1670,25,499,2583,4.220440882,19.96,642,57,75,80,46,9,22,55,5,25,0,25,0,0,0,0,0.443253756,4,4
1671,30,611,2862,3.762684124,20.36666667,701,71,54,110,43,23,38,61,4,30,0,30,0,0,0,2,0.328414828,4,4
1672,28,366,1701,3.680327869,13.07142857,406,33,62,45,14,14,16,77,5,28,0,0,0,0,1,2,0.242576703,3,3
1673,15,281,1372,3.985765125,18.73333333,329,32,34,50,17,4,13,24,7,15,0,14,0,0,0,1,0.341441482,3,3
1674,30,589,2818,3.889643463,19.63333333,670,59,71,90,32,19,35,62,8,28,0,21,1,0,1,0,0.37553218,4,4
1675,12,262,1337,4.118320611,21.83333333,335,31,29,42,23,13,13,35,1,10,0,1,2,0,0,0,0.452979386,3,4
1676,22,366,1709,3.420765027,16.63636364,383,26,66,56,14,15,16,44,18,21,0,0,0,0,6,5,0.318297476,3,3
1677,27,357,1591,3.577030812,13.22222222,388,30,40,61,16,15,12,53,12,25,0,23,1,0,0,2,0.206336901,4,3
1678,24,463,2270,3.963282937,19.29166667,537,52,71,87,22,15,11,57,6,23,0,13,1,0,4,0,0.340445042,4,3
1679,2,34,160,3.823529412,17,38,4,6,8,1,2,1,2,1,1,0,1,0,0,0,0,0.70528096,1,1
1680,14,187,911,3.935828877,13.35714286,216,22,28,41,6,3,8,25,4,14,0,4,0,0,1,1,0.303097755,3,3
1681,20,382,1786,3.732984293,19.1,428,34,47,71,18,18,22,45,7,20,0,9,0,0,0,0,0.38561514,3,4
1682,18,314,1380,3.506369427,17.44444444,323,24,38,36,10,13,14,59,2,9,0,22,9,0,0,0,0.220133424,3,4
1683,25,509,2620,4.161100196,20.36,657,84,65,75,26,14,39,70,4,17,0,21,8,0,0,0,0.231130019,4,4
1684,25,415,2071,4.036144578,16.6,492,44,54,83,28,19,21,37,1,24,0,4,1,0,2,0,0.302035958,3,3
1685,19,740,3756,4.158108108,38.94736842,901,107,88,125,45,24,36,77,8,18,0,30,0,0,1,2,0.364867091,4,4
1686,13,238,1072,3.542016807,18.30769231,270,15,29,41,9,1,11,25,8,11,0,1,2,0,0,1,0.491304845,3,4
1687,9,157,733,3.732484076,17.44444444,184,17,30,18,3,4,9,28,5,9,0,1,0,0,0,0,0.354170859,2,3
1688,19,491,2368,3.912423625,25.84210526,574,58,65,91,35,24,16,59,7,19,0,35,0,0,0,1,0.364722192,3,4
1689,38,831,3886,3.750902527,21.86842105,933,54,90,128,64,39,28,126,11,35,0,19,3,0,1,3,0.442126662,4,4
1690,13,290,1369,3.786206897,22.30769231,310,11,35,43,16,22,7,41,9,12,0,9,0,0,1,0,0.323823065,3,3
1691,31,675,3254,3.887407407,21.77419355,791,56,94,125,37,34,35,87,5,27,0,27,4,0,0,3,0.423003733,4,4
1692,19,357,1772,4.008403361,18.78947368,419,44,54,70,28,10,10,26,15,18,0,15,0,0,1,2,0.315392524,3,3
1693,23,465,2467,4.372043011,20.2173913,591,73,65,88,37,23,15,56,6,21,1,8,1,0,0,2,0.339018673,4,4
1694,5,137,695,4.131386861,27.4,162,19,16,30,10,5,7,17,2,4,0,3,0,0,0,1,0.279517233,3,2
1695,11,184,926,4.059782609,16.72727273,215,23,21,42,10,9,9,21,9,9,0,10,2,0,5,0,0.319212258,2,2
1696,23,468,2299,3.987179487,20.34782609,557,61,67,82,30,9,18,55,7,21,0,19,2,0,0,0,0.442438483,4,4
1697,7,200,994,4.06,28.57142857,240,21,33,39,11,11,5,23,18,6,0,2,0,0,4,0,0.276852489,2,2
1698,12,260,1263,3.830769231,21.66666667,274,15,48,37,12,8,15,47,6,6,6,5,1,0,2,3,0.443963081,3,3
1699,24,613,3060,4.061990212,25.54166667,716,65,79,123,26,27,20,58,2,24,0,27,0,0,1,1,0.372456551,4,3
1700,7,242,1251,4.243801653,34.57142857,295,46,27,53,19,15,9,18,2,7,0,22,0,0,0,0,0.535606205,3,3
1701,23,487,2264,3.708418891,21.17391304,534,51,71,84,22,13,27,73,7,22,0,9,1,0,0,1,0.297896177,4,4
1702,24,353,1754,4.042492918,14.70833333,427,51,44,61,25,4,16,47,3,16,3,8,4,0,0,0,0.232645303,4,4
1703,14,251,1237,4.03187251,17.92857143,298,28,31,44,12,8,11,29,8,13,1,3,0,0,0,0,0.398299575,3,3
1704,16,329,1664,4.145896657,20.5625,406,53,41,60,21,10,18,34,3,15,0,20,0,0,0,2,0.307405204,3,4
1705,6,130,659,4.123076923,21.66666667,162,24,14,25,11,5,4,12,1,6,0,9,0,0,0,0,0.381388605,2,4
1706,20,403,2017,4.024813896,20.15,486,52,63,68,25,19,17,40,7,18,0,13,2,0,0,0,0.387907833,4,4
1707,40,955,4353,3.717277487,23.875,955,85,100,166,48,30,32,89,15,39,0,49,1,0,0,1,0.312242895,4,4
1708,34,697,3318,3.836441894,20.5,780,71,105,109,36,22,24,88,8,24,0,28,9,0,1,1,0.280626327,4,4
1709,13,439,2204,4.072892938,33.76923077,524,39,59,62,31,15,17,74,10,10,0,18,2,0,0,1,0.4367522,4,4
1710,16,448,2207,3.948660714,28,523,42,53,91,27,16,26,44,7,15,0,11,0,0,2,2,0.344486535,4,3
1711,15,431,2081,3.890951276,28.73333333,513,45,60,85,25,16,20,57,8,14,0,14,0,0,0,4,0.326792896,4,4
1712,22,380,1786,3.760526316,17.27272727,402,35,58,59,15,9,13,46,9,21,0,6,0,0,1,0,0.286324561,3,3
1713,25,372,1787,3.889784946,14.88,404,30,46,53,18,8,26,46,7,16,0,13,9,0,0,1,0.250352889,3,3
1714,25,534,2697,4.110486891,21.36,662,66,93,88,33,19,16,70,8,23,0,8,2,0,0,0,0.373716444,4,4
1715,7,257,1255,3.976653696,36.71428571,315,30,33,47,12,12,10,31,13,6,0,15,0,0,0,0,0.4509525,3,4
1716,15,341,1656,3.894428152,22.73333333,409,39,49,48,20,14,15,50,3,12,0,7,2,0,2,0,0.462063313,4,3
1717,35,760,3927,4.226315789,21.71428571,931,95,91,158,67,33,20,70,9,33,0,45,2,0,1,1,0.427520066,4,4
1718,13,344,1644,3.805232558,26.46153846,398,30,55,60,17,17,14,42,21,12,0,10,0,0,1,2,0.386648893,3,3
1719,27,601,2875,3.826955075,22.25925926,708,60,85,83,30,12,38,79,19,26,0,7,0,0,0,3,0.44743818,4,3
1720,46,748,3716,4.072192513,16.26086957,882,90,84,128,36,27,15,69,3,45,0,24,1,0,1,1,0.336049676,5,4
1721,14,371,1846,4.051212938,26.5,440,38,45,83,27,25,13,38,11,13,0,12,1,0,1,0,0.440573514,3,3
1722,31,643,3265,4.169517885,20.74193548,821,123,91,109,40,21,34,71,13,30,0,30,0,2,0,1,0.268700749,4,4
1723,13,257,1293,4.081712062,19.76923077,304,30,35,39,13,8,6,42,8,13,0,6,0,0,1,3,0.2845653,3,3
1724,15,378,1857,3.981481481,25.2,455,50,50,70,17,15,12,51,3,15,0,15,0,0,0,0,0.423049688,3,4
1725,16,350,1713,3.917142857,21.875,410,38,46,67,22,10,23,32,6,12,0,7,3,0,1,1,0.485358536,4,4
1726,26,563,2687,3.829484902,21.65384615,640,52,67,115,21,17,22,66,20,26,0,16,0,0,0,1,0.395806879,4,3
1727,32,487,2463,4.123203285,15.21875,601,52,77,72,36,17,26,63,3,31,0,19,1,0,0,0,0.330495745,4,3
1728,16,335,1585,3.746268657,20.9375,359,21,59,45,16,12,17,66,10,16,0,6,0,0,0,0,0.374546975,3,3
1729,22,401,1800,3.630922693,18.22727273,421,35,66,66,27,20,16,41,11,21,0,29,1,0,6,1,0.470190227,3,3
1730,33,660,3094,3.753030303,20,701,68,81,114,46,17,26,49,5,30,0,12,2,0,3,0,0.414317042,5,4
1731,21,440,2015,3.665909091,20.95238095,489,29,66,76,14,15,15,72,17,20,0,17,0,0,1,10,0.396387756,3,3
1732,9,250,1210,3.944,27.77777778,283,39,33,39,12,10,9,36,3,9,0,8,0,0,0,2,0.323787153,3,3
1733,20,508,2453,3.893700787,25.4,592,65,60,99,27,26,32,63,10,18,0,11,2,0,0,2,0.288883775,4,4
1734,14,255,1319,4.219607843,18.21428571,312,40,28,53,21,7,15,21,7,12,0,9,1,0,1,0,0.394802302,3,3
1735,12,320,1541,3.83125,26.66666667,379,32,49,47,16,17,16,36,3,10,0,12,1,0,0,0,0.449843407,3,3
1736,12,207,976,3.666666667,17.25,209,17,25,34,14,6,11,18,2,9,0,4,2,0,0,0,0.301313877,3,4
1737,26,567,2934,4.209876543,21.80769231,710,78,78,98,34,17,25,46,9,24,0,23,2,0,0,0,0.37790066,4,4
1738,5,164,740,3.5,32.8,183,12,27,14,8,9,3,37,1,4,0,1,1,0,1,0,0.33670187,2,3
1739,8,163,766,3.73006135,20.375,194,17,27,19,7,9,2,23,5,8,0,0,0,0,1,0,0.311184466,2,2
1740,21,553,2643,3.844484629,26.33333333,638,51,84,90,29,28,21,78,6,20,0,15,0,0,0,1,0.408823669,4,4
1741,46,1071,5325,4.098039216,23.2826087,1254,135,137,195,69,38,52,77,16,43,1,55,1,0,3,5,0.378081977,5,4
1742,33,681,3339,3.944199706,20.63636364,825,62,100,144,38,27,16,89,15,32,0,6,0,0,3,1,0.414608926,4,4
1743,25,526,2711,4.178707224,21.04,682,65,62,92,34,24,31,55,15,24,0,6,0,0,1,2,0.384710222,4,4
1744,9,207,989,3.8647343,23,238,29,34,30,7,13,11,31,7,9,0,12,0,0,0,1,0.373768151,2,3
1745,21,672,3403,4.120535714,32,835,63,82,121,45,29,33,85,4,20,0,32,0,0,1,0,0.407639682,4,4
1746,15,339,1556,3.598820059,22.6,365,24,46,55,16,8,11,59,12,15,0,3,0,0,0,3,0.278014839,3,3
1747,23,460,2336,4.165217391,20,558,69,51,84,45,14,13,40,4,22,1,14,0,0,0,1,0.275109142,4,4
1748,29,668,3287,3.991017964,23.03448276,793,72,101,122,37,35,16,84,19,26,0,24,2,0,5,2,0.35919857,4,3
1749,19,397,1848,3.732997481,20.89473684,430,37,60,56,14,22,23,58,7,19,0,8,0,0,0,1,0.238561869,3,3
1750,21,418,2122,4.114832536,19.9047619,514,47,51,75,23,11,14,45,4,21,0,6,0,0,0,3,0.376755565,4,4
1751,23,482,2480,4.097510373,20.95652174,598,59,68,81,20,14,25,63,14,22,0,9,0,0,1,0,0.290559202,4,4
1752,22,510,2422,3.788235294,23.18181818,542,39,70,62,23,10,36,82,6,22,0,7,0,0,0,0,0.306454271,3,3
1753,2,83,385,3.734939759,41.5,92,8,14,12,4,4,4,11,0,1,0,6,0,0,1,0,0.382705867,2,2
1754,21,467,2362,4.051391863,22.23809524,560,49,64,71,30,21,33,60,2,18,0,5,2,0,0,0,0.395514786,4,4
1755,16,500,2396,3.896,31.25,584,43,71,76,30,24,13,69,10,16,0,26,0,0,1,0,0.420755804,4,4
1756,22,408,1914,3.781862745,18.54545455,449,45,71,64,17,24,9,58,7,21,0,26,1,0,0,2,0.270565361,3,3
