,Sent_Count,Word_Count,Char_Count,Avg_Word_Count,Verb_Count,Noun_Count,Adj_Count,Conj_Count,Adverb_Count,pNoun_Count,Count_Fullstops,Count_Exclamation,Count_Comma,Count_Questionmark,Count_Hyphens,Capitalization_Errors,Grammar_Error_Count,Punctuation_Errors,Connectivity_Index,Semantic_Similarity,Flesch_Reading_Ease_Score,Flesh_Kincaid_Grade,Dale_Challl_Readability_Score,Lexical_Diversity,Lexical_Density,Lexical_Originality,Total Score
1535,19,365,1674,3.706849315,50,69,20,11,13,44,19,0,6,0,0,0,2,5,35.51456198,0.283169627,91.84261716,3.3207256,6.363013338,0.397260274,207,0.000194759,8
1536,25,336,1600,3.916666667,37,60,21,14,24,34,24,0,14,1,0,1,1,2,14.02262618,0.337599784,92.98268571,0.580609045,5.994909714,0.333333333,190,0.000150435,8
1537,26,541,2670,4.064695009,64,103,33,17,34,45,23,2,12,1,0,2,0,3,39.89738435,0.298699856,92.67083002,4.06407563,7.061870226,0.347504621,296,0.000252515,10
1538,20,291,1343,3.721649485,45,53,13,10,14,29,20,0,6,0,0,1,1,4,9.750899317,0.398844808,93.80283247,1.160171598,5.768970378,0.319587629,164,0.000124914,8
1539,23,520,2544,3.998076923,70,110,27,19,37,46,23,0,18,0,0,0,0,5,34.55945727,0.448499024,82.20448161,4.825426087,6.124333612,0.261538462,309,0.00018267,10
1540,12,269,1348,4.126394052,46,54,13,14,13,39,12,0,16,0,0,1,0,4,13.60526875,0.322554797,82.81368185,4.732763975,6.920225403,0.423791822,179,0.000153121,8
1541,31,477,2331,4.008385744,55,109,33,23,24,54,30,0,21,1,0,0,2,1,18.70864287,0.302062571,89.94539866,1.450991469,6.716890776,0.364779874,298,0.000233711,10
1542,18,240,1169,3.995833333,32,46,12,5,9,25,16,1,5,2,0,3,3,1,12.51554748,0.205671102,88.60916667,0.380353535,6.666333333,0.408333333,129,0.00013163,7
1543,13,300,1444,3.983333333,41,52,12,8,13,29,13,0,21,0,0,0,0,1,8.520349105,0.379943818,86.68592308,5.020699708,6.939082051,0.393333333,155,0.000158494,8
1544,9,157,818,4.343949045,27,36,9,7,3,13,9,0,5,0,0,0,0,0,14.30693406,0.361778378,82.43589526,2.346565657,6.714355909,0.541401274,95,0.000114169,6
1545,24,398,1929,3.947236181,58,81,22,11,16,45,24,0,8,0,0,2,0,3,12.49499456,0.291789532,84.99688652,1.944382591,6.442701675,0.346733668,233,0.000185357,8
1546,40,683,3303,3.998535871,95,124,36,19,33,81,32,3,29,5,0,3,0,1,23.3300711,0.286477327,92.76507559,2.344084187,6.356026149,0.326500732,387,0.000299526,9
1547,12,294,1445,3.969387755,50,57,13,19,14,41,12,0,0,0,0,2,5,5,16.84366734,0.2778804,78.08790816,5.752472299,6.140679592,0.306122449,194,0.000120885,6
1548,20,445,2171,4.015730337,67,87,22,15,24,52,19,1,24,0,0,0,1,3,17.30371971,0.355033308,82.92136236,4.655282364,6.72715618,0.334831461,267,0.000200132,7
1549,20,416,2050,4.026442308,59,73,20,19,32,39,17,0,12,3,0,2,3,1,32.52896006,0.29023847,81.80328846,3.980762231,6.528059808,0.387019231,242,0.00021625,8
1550,2,52,287,4.576923077,7,13,3,3,4,2,2,0,0,0,0,0,0,1,11.50545667,0.244443864,61.67961538,7.050479452,7.658984615,0.615384615,32,4.30E-05,2
1551,23,367,1764,3.929155313,45,77,22,19,19,23,21,1,21,0,0,0,5,1,19.45146355,0.335165024,87.59771354,1.677708394,6.148924405,0.326975477,205,0.00016118,8
1552,23,471,2136,3.709129512,61,67,23,18,24,57,22,0,24,0,0,1,0,1,14.53197402,0.257195175,93.72599834,3.938492641,6.026722801,0.324840764,250,0.000205504,8
1553,27,430,2098,4.025581395,50,83,28,20,20,36,27,0,24,0,0,3,3,0,26.49300618,0.264676392,91.31437123,1.751969197,6.776565461,0.362790698,237,0.000209534,8
1554,12,202,967,3.915841584,27,30,9,1,10,20,11,1,9,0,0,3,1,1,7.395038764,0.35988,98.02936469,2.411518265,6.503809571,0.46039604,97,0.000124914,7
1555,33,520,2502,3.95,69,96,34,15,32,47,31,0,16,2,0,0,1,4,16.1675461,0.293986142,89.1583683,1.613963636,5.966710373,0.317307692,293,0.000221622,9
1556,28,461,2204,3.924078091,72,77,20,21,28,59,24,0,14,4,0,0,2,2,21.2697818,0.301616043,92.31073482,2.039932324,6.062955036,0.331887202,277,0.000205504,9
1557,6,105,573,4.542857143,8,27,11,6,8,5,6,0,1,0,0,0,3,2,12.14740737,0.330174088,65.79821429,2.453039216,8.113642857,0.495238095,65,6.98E-05,4
1558,11,191,869,3.680628272,28,39,5,7,8,19,6,5,7,0,0,0,0,0,9.815462644,0.396911979,97.5239981,2.637013614,6.151139505,0.413612565,106,0.00010611,6
1559,24,322,1572,3.99689441,43,63,23,9,14,33,21,1,2,2,0,0,1,0,11.85971661,0.219525352,96.00590321,0.691689189,5.969233747,0.434782609,185,0.000188043,8
1560,30,465,2098,3.619354839,66,79,21,7,25,62,29,0,10,1,0,1,5,2,7.988268553,0.195799261,96.85991935,1.736664093,5.695665591,0.311827957,260,0.000194759,8
1561,17,343,1717,4.142857143,54,82,8,19,16,32,17,0,14,0,0,0,1,3,9.197217807,0.319394469,84.73722346,3.685551114,6.939002212,0.358600583,211,0.000165209,8
1562,23,436,2384,4.610091743,53,109,20,11,20,24,22,1,23,0,0,3,4,2,26.8517875,0.388449878,68.45559832,3.200457442,8.089656322,0.440366972,237,0.000257888,11
1563,11,252,1235,4.035714286,37,46,14,13,25,32,11,0,12,0,0,0,0,0,15.93671555,0.269200027,76.1537013,5.047954545,8.093703608,0.488095238,167,0.000165209,7
1564,7,155,785,4.167741935,19,39,5,5,4,13,7,0,0,0,0,0,1,1,8.917559919,0.533058763,75.19870968,4.697857143,6.568463134,0.35483871,85,7.39E-05,5
1565,21,597,2789,3.780569514,79,94,25,30,48,69,21,0,29,0,0,4,3,3,44.33376616,0.270129532,82.32673367,7.38215873,6.607042905,0.318257956,345,0.000255201,11
1566,10,336,1585,3.80952381,31,69,17,18,8,31,10,0,12,0,0,7,1,1,23.17043654,0.346861005,74.28278571,9.799153453,6.994845714,0.333333333,174,0.000150435,7
1567,24,416,2080,4.105769231,73,76,16,19,23,56,22,0,13,2,0,0,0,3,31.18475372,0.293848008,81.45801282,2.284386792,6.432026603,0.384615385,263,0.000214906,8
1568,30,596,2958,4.048657718,96,101,30,34,10,83,29,0,4,1,0,0,1,5,47.57619176,0.40249911,82.0559038,3.533469471,5.575645056,0.196308725,354,0.00015715,10
1569,37,601,2942,4.016638935,98,112,35,10,22,74,37,0,4,0,0,1,2,1,26.98911558,0.346370965,89.13779197,1.852070067,5.96599182,0.269550749,351,0.000217593,8
1570,27,487,2317,3.876796715,81,82,9,20,18,76,26,0,15,1,0,1,3,4,34.37547617,0.385215163,92.6358263,2.79384058,5.860479953,0.289527721,286,0.000189386,9
1571,31,323,1513,3.79876161,41,61,12,5,19,39,29,1,2,1,0,0,1,2,17.01816089,0.295022398,98.82529911,-0.664301075,5.668748916,0.334365325,177,0.000145062,8
1572,15,270,1310,3.996296296,44,52,17,10,17,13,15,0,4,0,0,1,1,2,17.03486321,0.249022827,96.445,2.890734694,5.991337037,0.351851852,153,0.000127601,8
1573,7,311,1525,3.980707395,37,59,17,16,15,33,5,0,1,1,0,1,0,3,58.48968883,0.33957985,64.62681672,14.57955182,8.327970648,0.398713826,177,0.000166552,9
1574,13,279,1336,3.899641577,41,62,8,12,28,31,12,0,12,0,0,0,0,0,16.47032424,0.345969111,81.65153846,4.294545455,6.059271878,0.304659498,182,0.000114169,8
1575,15,300,1386,3.723333333,46,50,19,14,4,40,14,1,4,0,0,0,0,3,21.93328961,0.315451831,91.783,3.681714286,5.944333333,0.336666667,173,0.00013566,8
1576,27,690,3269,3.853623188,85,132,33,28,20,70,18,4,18,5,0,1,2,3,56.54490797,0.25701493,85.2613285,6.115128205,6.528823671,0.307246377,368,0.000284751,11
1577,34,519,2443,3.909441233,62,75,29,19,33,52,27,2,20,5,0,5,4,4,12.68682556,0.306537449,103.1551964,1.93573611,6.127791261,0.33911368,270,0.000236397,10
1578,13,344,1598,3.744186047,51,75,13,8,15,47,11,0,10,2,0,1,1,1,45.3869266,0.351037055,80.62072451,6.577524752,6.601434168,0.38372093,209,0.000177298,8
1579,20,336,1605,3.851190476,52,61,33,11,13,38,20,0,2,0,0,1,0,4,26.13660571,0.345392138,88.31335714,2.1067134,5.785613333,0.330357143,208,0.000149091,9
1580,39,606,3045,4.150165017,87,118,41,32,32,62,29,3,23,7,0,0,1,0,23.29944014,0.307069421,83.00999619,1.38875969,6.569864458,0.339933993,372,0.000276692,9
1581,13,272,1419,4.323529412,40,57,8,13,23,28,12,0,2,0,0,0,1,4,16.36880666,0.410071522,77.98190045,4.066300578,6.706086086,0.323529412,169,0.000118199,7
1582,26,505,2540,4.148514851,54,102,32,23,27,50,25,0,16,1,0,1,0,1,22.11673518,0.285333157,86.60572544,3.341666667,6.382122239,0.297029703,288,0.000201475,10
1583,30,605,3154,4.378512397,75,129,31,15,34,52,29,0,24,1,0,1,0,1,16.8873641,0.416498214,79.95161846,3.68407753,6.907394766,0.284297521,335,0.000231024,10
1584,27,493,2293,3.799188641,65,77,35,17,26,65,21,1,30,5,0,2,2,1,23.58934137,0.19640924,96.32294719,3.005580431,6.720090294,0.407707911,285,0.000269976,10
1585,34,535,2734,4.228037383,72,113,30,23,28,62,28,4,12,2,0,1,4,3,28.24788849,0.284557134,82.70218114,1.485414517,7.30934442,0.409345794,328,0.000294153,11
1586,26,607,2929,3.967051071,76,110,18,21,36,63,26,0,12,0,0,1,2,7,33.29205922,0.48560974,80.97753358,5.176623465,6.06911503,0.207578254,324,0.000169239,9
1587,5,39,174,3.666666667,6,6,1,0,1,6,5,0,0,0,0,2,1,1,1.043775165,0.136821374,114.318,-0.748,5.642867179,0.435897436,20,2.28E-05,2
1588,26,477,2311,3.945492662,64,92,21,18,28,55,20,5,14,2,0,0,1,0,24.85152671,0.269092143,86.94195573,2.832443082,6.334016401,0.335429769,278,0.000214906,10
1589,20,373,1791,3.898123324,57,71,24,11,21,47,19,1,9,0,0,1,3,1,16.34843764,0.251095057,87.8821937,2.989998866,6.381834906,0.391420912,231,0.000196102,8
1590,23,452,2040,3.652654867,65,71,29,15,25,63,21,2,33,0,0,0,5,0,34.13209632,0.277358741,94.05264525,3.573660589,6.253128357,0.314159292,268,0.000190729,8
1591,31,425,2106,4.042352941,56,89,30,20,18,52,30,0,3,1,0,0,2,2,15.80998471,0.302106977,86.82132448,0.524489499,6.062688235,0.355294118,265,0.000202818,9
1592,34,669,3510,4.367713004,83,163,32,24,32,59,33,0,23,1,0,4,4,1,31.29204438,0.38773644,75.70732854,3.473534431,6.831077754,0.321375187,393,0.000288781,11
1593,35,645,3010,3.815503876,86,113,32,16,24,67,32,2,27,1,0,0,5,4,57.58700773,0.3937096,93.6927907,3.003690476,5.799068771,0.282170543,338,0.000244456,10
1594,23,403,1812,3.667493797,59,70,22,14,20,41,18,6,20,1,0,0,1,2,19.26628606,0.288709402,97.94274247,2.726273292,5.955280494,0.35235732,226,0.000190729,9
1595,19,384,1782,3.791666667,63,47,16,14,15,77,16,1,11,2,0,1,3,5,15.5712633,0.214235544,88.50256579,3.729089616,6.201494189,0.372395833,229,0.000192073,8
1596,13,350,1760,4.151428571,38,69,18,10,16,35,12,3,14,0,0,0,2,3,33.39379638,0.311363876,75.81264835,6.907039627,7.317827473,0.437142857,186,0.000205504,8
1597,28,541,2621,3.974121996,82,99,30,17,19,48,26,0,20,2,0,1,3,2,18.30508085,0.269647717,90.11358364,3.339514033,6.083364114,0.299445471,295,0.000217593,10
1598,21,375,1780,3.88,69,75,10,10,11,57,20,0,13,1,0,0,0,2,19.70887293,0.340522736,91.9276,2.691828172,6.206480952,0.368,232,0.000185357,8
1599,18,295,1470,4.094915254,33,51,23,7,19,34,18,0,8,0,0,0,1,0,18.60776631,0.341362536,86.09926083,1.86453168,6.804507533,0.4,167,0.000158494,8
1600,10,278,1270,3.679856115,36,46,13,10,4,40,9,0,6,1,0,0,0,3,14.13666214,0.329464287,83.06260432,7.103133758,6.548941151,0.35971223,149,0.000134317,8
1601,17,432,2105,4.00462963,51,73,34,9,12,51,16,0,11,1,0,0,0,1,22.51294652,0.414910376,85.86705882,6.048300654,6.322409641,0.298611111,230,0.000173268,9
1602,33,497,2306,3.796780684,65,78,20,10,32,60,33,0,8,0,0,0,0,1,24.68995353,0.272029877,99.11830376,1.627641051,5.686101634,0.307847082,266,0.000205504,9
1603,15,371,1668,3.58490566,53,60,22,10,16,56,15,0,2,0,0,2,1,4,27.58529509,0.414201021,92.57001977,5.772419437,5.927289506,0.296495957,217,0.000147748,8
1604,18,461,2249,3.984815618,68,84,31,14,24,44,15,1,18,2,0,2,1,4,21.17009991,0.228132173,81.55859424,6.186749846,6.927657098,0.396963124,265,0.000245799,9
1605,41,811,3971,4.029593095,103,143,48,28,62,91,33,4,24,3,0,5,2,4,39.00196161,0.263280421,85.25866801,3.500720427,6.545121443,0.314426634,475,0.000342507,11
1606,22,440,2064,3.811363636,70,62,16,24,24,68,21,0,11,1,0,0,1,3,23.68789656,0.251173347,86.16863636,3.609996517,6.243386364,0.359090909,264,0.00021222,8
1607,24,304,1419,3.921052632,38,54,17,13,12,16,20,0,11,4,0,2,2,1,6.123742015,0.279988676,102.4210965,0.659593465,6.602102193,0.407894737,150,0.000166552,8
1608,16,389,1906,4.038560411,49,85,16,18,4,45,16,0,11,0,0,0,0,1,24.68003147,0.271254212,85.37889219,5.57193118,6.466050386,0.267352185,217,0.000139689,9
1609,27,418,2022,3.966507177,63,86,15,21,17,58,24,0,17,3,0,1,2,4,13.82491909,0.259074181,91.13947811,1.53017094,6.142036984,0.330143541,260,0.000185357,9
1610,15,431,2095,3.993039443,53,88,10,9,10,49,14,1,9,0,0,0,2,1,34.34554054,0.399939477,84.63029544,7.463535865,6.710281222,0.317865429,219,0.000184014,9
1611,28,494,2702,4.62145749,63,111,35,15,30,28,28,0,28,0,0,0,1,0,15.14968035,0.391845196,74.70037449,2.439787428,7.931686929,0.408906883,281,0.000271319,9
1612,20,384,1911,4.091145833,46,85,25,19,18,31,20,0,12,0,0,4,1,3,36.21743676,0.348202139,82.47825,3.211327731,6.028012708,0.3046875,224,0.00015715,8
1613,13,235,1079,3.693617021,39,41,12,12,8,36,13,0,3,0,0,1,1,0,14.92226816,0.323241651,90.20692308,2.757509158,6.347285597,0.434042553,148,0.000137003,8
1614,18,454,2277,4.068281938,62,98,24,24,23,56,17,0,4,0,0,0,4,3,34.6011007,0.337200582,72.59611845,6.230688965,6.869967156,0.352422907,287,0.000214906,9
1615,13,322,1534,3.903726708,46,46,13,13,14,38,9,0,3,4,0,4,2,3,10.08115181,0.316118002,78.4401935,5.868193384,6.728469995,0.304347826,170,0.00013163,7
1616,19,468,2336,4.151709402,56,91,37,24,22,42,19,0,23,0,0,0,2,0,28.88598808,0.325904876,79.51856275,5.784785196,7.051281871,0.365384615,272,0.000229681,10
1617,36,787,3993,4.132147395,103,136,56,31,50,106,36,0,0,0,0,1,6,6,66.49108059,0.309967816,76.9341552,4.533063872,6.606783157,0.298602287,482,0.000315644,10
1618,24,506,2367,3.800395257,60,69,24,20,39,73,18,0,19,6,0,2,3,2,27.50808211,0.229548767,90.80379611,4.156616608,6.616976416,0.359683794,285,0.000244456,9
1619,27,440,1993,3.688636364,65,71,12,12,27,49,24,0,22,3,0,0,1,0,21.66924626,0.294453979,102.4256229,2.372161439,5.772591751,0.361363636,236,0.000213563,8
1620,17,355,1691,3.876056338,47,61,19,15,19,47,17,0,18,0,0,0,2,0,18.18598371,0.380450964,83.88110191,4.016186803,5.96215203,0.321126761,208,0.000153121,8
1621,33,483,2527,4.34989648,71,91,20,17,17,57,33,0,6,0,0,2,1,4,19.22863031,0.327845812,84.08343874,0.942272727,6.552794899,0.335403727,273,0.000217593,8
1622,18,319,1547,3.987460815,37,64,23,9,14,29,15,2,14,1,0,1,1,0,27.25605278,0.231181219,90.45634883,2.594424978,6.544957959,0.467084639,176,0.000200132,8
1623,35,540,2616,3.968518519,74,106,26,21,33,72,35,0,26,0,0,0,2,1,17.15294358,0.280181408,88.08833333,1.425890578,6.126960847,0.325925926,332,0.000236397,10
1624,31,556,2572,3.714028777,92,85,24,23,27,75,27,1,12,3,0,0,2,6,37.96240191,0.268856317,90.94487236,2.706088835,6.088060432,0.291366906,326,0.000217593,10
1625,26,571,2828,4.064798599,72,120,27,18,37,66,24,0,26,2,0,1,1,1,33.54249429,0.358766735,78.9051593,4.554929874,6.772132063,0.350262697,340,0.000268633,10
1626,21,369,1732,3.777777778,54,71,19,13,24,38,21,0,0,0,0,1,3,2,16.93902008,0.237347364,89.72682927,2.507317717,6.390861285,0.395663957,219,0.000196102,8
1627,34,505,2276,3.667326733,84,59,25,15,36,81,17,9,19,7,0,1,1,1,24.0513926,0.216817737,95.43253203,1.369066496,5.874037566,0.300990099,300,0.000204161,8
1628,14,263,1283,4.030418251,33,60,12,8,8,29,14,0,13,0,0,2,0,2,18.53199755,0.272418857,84.51046578,3.02005563,7.209944432,0.395437262,150,0.000139689,8
1629,16,379,1802,3.852242744,42,68,24,19,23,36,14,0,12,2,0,0,0,2,41.6924726,0.271306962,83.01329568,5.3105467,6.644539842,0.395778364,212,0.000201475,8
1630,18,317,1608,4.164037855,38,83,17,19,17,37,16,2,4,0,0,0,4,0,24.98905128,0.240720049,83.81019541,2.440575296,7.498654644,0.47318612,211,0.000201475,10
1631,14,535,2807,4.293457944,88,122,28,19,24,53,14,0,8,0,0,2,4,6,50.32772453,0.483165324,57.83030374,12.88381738,7.214227637,0.304672897,334,0.000218936,10
1632,19,344,1652,3.927325581,50,66,15,12,16,28,19,0,5,0,0,0,4,3,23.86813882,0.291788369,94.51280906,2.877230642,6.278765239,0.380813953,187,0.000175955,8
1633,17,343,1602,3.860058309,44,57,19,20,19,38,17,0,26,0,0,1,1,0,20.7909373,0.380194068,90.65675699,3.74261977,6.524687344,0.381924198,197,0.000175955,8
1634,23,483,2231,3.763975155,83,77,26,19,18,63,23,0,26,0,0,0,5,1,24.75961167,0.324623793,90.23552795,4.111186061,6.116526501,0.341614907,286,0.000221622,10
1635,21,354,1573,3.604519774,51,51,13,15,20,57,20,0,6,0,0,0,5,2,19.38608955,0.242103145,105.6029661,2.814188312,6.078376998,0.361581921,207,0.000171925,8
1636,20,313,1492,3.888178914,27,65,21,17,4,46,19,0,10,1,0,1,5,1,20.72955247,0.343657345,92.56558546,1.654703297,5.774816677,0.284345048,180,0.000119542,8
1637,17,344,1718,4.127906977,39,68,20,15,21,34,14,3,17,0,1,0,0,3,27.7328919,0.295163184,80.05431601,3.716884532,6.889327565,0.406976744,197,0.000188043,8
1638,39,544,2622,3.974264706,78,90,29,15,50,69,36,2,22,1,0,0,1,0,24.99097445,0.225638509,93.76969834,0.863081761,6.621389498,0.378676471,331,0.000276692,11
1639,21,381,1868,4.018372703,52,76,28,13,17,55,19,1,11,1,0,0,1,2,38.93181622,0.305662543,83.61370079,2.700714286,6.401346344,0.349081365,241,0.000178641,8
1640,35,631,3250,4.348652932,73,145,36,18,27,44,33,0,35,2,0,3,2,0,21.14889793,0.390342891,83.15470048,2.641313704,6.782856604,0.290015848,342,0.000245799,11
1641,27,342,1545,3.637426901,43,64,15,13,14,44,25,2,3,0,0,2,0,2,10.7402975,0.314461648,97.50464912,0.391025641,5.603684795,0.330409357,193,0.000151778,8
1642,17,209,1033,4.057416268,17,48,18,5,17,11,16,0,9,1,0,5,0,0,12.3103241,0.250495791,88.70766676,-0.153310796,6.966096848,0.488038278,116,0.000137003,6
1643,30,490,2502,4.273469388,69,103,37,26,28,45,22,4,34,4,0,2,1,2,15.30426889,0.218231693,84.07503401,1.806626016,6.960143537,0.387755102,308,0.000255201,11
1644,21,386,1931,4.132124352,40,80,30,17,25,15,20,1,20,0,0,0,4,0,31.19297012,0.306091934,85.38714162,2.831727079,6.716252233,0.357512953,207,0.000185357,9
1645,18,402,1911,3.845771144,58,61,25,13,18,67,17,0,4,1,0,0,6,2,35.41736366,0.257282943,83.99353234,4.688879552,6.315377612,0.325870647,242,0.000175955,8
1646,37,452,2259,4.130530973,55,105,19,14,25,40,31,0,14,6,0,2,3,3,21.33959556,0.307519704,95.42359364,0.068365606,6.373375652,0.367256637,258,0.000222965,9
1647,16,248,1327,4.475806452,30,55,25,5,11,11,16,0,9,0,0,2,2,3,20.44019218,0.403920531,76.48314516,1.30952381,7.970783871,0.435483871,137,0.000145062,8
1648,18,305,1418,3.770491803,41,50,19,10,17,36,12,3,7,3,0,0,2,2,19.70376805,0.252730727,91.44491348,2.246666667,6.495993625,0.416393443,173,0.000170582,8
1649,30,535,2717,4.228037383,75,112,28,14,28,49,28,0,28,2,0,1,0,3,16.68828976,0.409198046,86.42351246,2.578341577,6.498472586,0.312149533,305,0.000224309,9
1650,19,265,1378,4.286792453,44,51,12,17,16,28,19,0,3,0,0,0,1,1,12.15290599,0.350379914,85.09276068,0.606300172,6.7116857,0.4,168,0.000142376,8
1651,18,288,1367,3.857638889,43,47,13,14,17,36,18,0,0,0,0,0,1,3,19.74938239,0.309810966,101.295,2.175614035,5.636280556,0.315972222,170,0.000122228,8
1652,12,324,1667,4.219135802,47,61,18,19,28,29,12,0,2,0,0,1,0,1,33.15546554,0.506899118,70.54666667,7.130845324,7.314959259,0.432098765,202,0.000188043,8
1653,23,442,2082,3.868778281,64,80,26,13,33,29,19,1,17,3,0,2,2,3,28.5491456,0.331681848,89.5225605,3.281436229,6.197261794,0.330316742,245,0.000196102,9
1654,20,486,2351,3.930041152,52,85,38,19,29,53,20,0,14,0,0,2,0,0,38.99734258,0.336438179,84.34087037,5.573270463,6.498755309,0.341563786,276,0.000222965,9
1655,29,415,1915,3.790361446,54,63,29,17,33,43,21,7,16,0,1,0,0,1,13.09276686,0.285831898,100.7789157,1.354734659,6.134558164,0.318072289,238,0.000177298,8
1656,30,503,2416,3.902584493,66,95,23,14,29,71,27,3,11,0,0,2,1,3,31.12890179,0.290725142,86.21126673,2.05338961,6.571367223,0.343936382,298,0.000232368,10
1657,15,416,2018,3.971153846,68,76,18,19,20,49,15,0,13,0,0,1,1,4,40.65573121,0.335449517,78.22316667,7.190842105,6.909909872,0.372596154,250,0.000208191,8
1658,23,396,1899,3.941919192,61,71,24,16,18,35,22,0,18,1,0,0,4,2,15.16168505,0.305133373,87.8820751,2.30182151,6.085432104,0.303030303,225,0.00016118,9
1659,32,443,1987,3.638826185,60,71,21,16,18,56,30,0,22,2,0,1,1,3,25.02347975,0.255852163,99.39894364,1.05966705,6.247890406,0.349887133,242,0.000208191,8
1660,37,507,2615,4.284023669,60,114,38,16,23,35,37,0,17,0,0,0,2,0,12.65103293,0.281114668,84.13149048,0.458199304,7.056824665,0.424063116,286,0.000288781,9
1661,32,542,2510,3.745387454,68,94,38,13,29,59,31,0,21,1,0,0,2,5,29.21720954,0.330131382,92.24417551,2.264358974,6.049773432,0.306273063,301,0.000222965,9
1662,19,414,2050,4.099033816,65,91,20,14,18,34,18,0,22,1,0,0,3,2,23.93966367,0.382721663,83.97520595,4.438601473,6.509842436,0.388888889,242,0.00021625,10
1663,33,526,2388,3.661596958,66,101,27,17,29,52,25,3,20,5,0,0,4,3,24.43420151,0.249101385,98.81887257,2.028234358,6.048120555,0.340304183,292,0.000240427,9
1664,40,677,3396,4.143279173,104,145,33,23,20,50,34,0,29,6,0,2,2,2,39.23929593,0.256786525,86.68655336,2.138902913,6.831652083,0.332348597,373,0.000302212,10
1665,29,437,2032,3.748283753,58,67,27,9,25,61,25,0,3,4,0,0,2,1,12.93535945,0.240796462,95.32443936,1.46924582,5.793096891,0.324942792,247,0.000190729,9
1666,37,701,3378,3.984308131,83,122,43,28,27,69,34,2,23,1,0,2,0,1,32.75012628,0.322443962,93.47077071,3.236493416,6.468315923,0.310984308,372,0.00029281,11
1667,13,230,1135,4.086956522,25,49,16,12,15,18,12,1,18,0,0,1,0,0,14.26891991,0.350851983,88.46078595,2.541391941,6.916864548,0.447826087,135,0.000138346,6
1668,8,106,521,4.047169811,20,18,7,2,6,8,7,0,4,0,0,1,0,1,5.312925298,0.355634779,90.42964623,0.394874031,6.230209434,0.443396226,61,6.31E-05,5
1669,32,498,2275,3.748995984,74,85,26,19,24,52,29,0,15,3,0,1,3,0,26.11722696,0.26773262,101.342677,1.974545455,5.930327711,0.355421687,280,0.00023774,8
1670,31,663,2954,3.631975867,94,106,39,25,39,91,30,0,33,1,0,1,0,5,28.47569199,0.350926131,97.46465334,4.440676152,5.745203469,0.262443439,393,0.000233711,11
1671,16,325,1461,3.563076923,56,49,18,12,9,54,15,0,2,1,0,0,2,3,27.50676144,0.318450302,90.42458173,3.801195652,6.004369231,0.366153846,198,0.000159837,8
1672,51,578,2582,3.65916955,77,96,21,15,30,78,44,3,27,4,0,1,3,1,15.04100626,0.204062343,106.3406632,0.277174923,6.001643714,0.330449827,317,0.000256545,10
1673,14,413,2012,4.016949153,49,56,18,14,24,40,14,0,13,0,0,2,4,2,35.54675337,0.492376477,83.89395278,7.791504091,6.743695157,0.295399516,201,0.000163866,8
1674,36,381,1846,4.023622047,51,71,12,8,23,52,28,0,16,8,0,1,1,0,9.009902168,0.231087491,96.17165682,-0.724333333,5.984950394,0.343832021,217,0.000175955,8
1675,5,436,1973,3.591743119,56,85,21,30,12,43,5,0,0,0,6,4,7,3,48.44490971,0.466883361,31.01048624,30.94288889,9.192950275,0.252293578,247,0.000147748,8
1676,13,181,829,3.685082873,22,35,15,7,2,23,11,0,4,2,0,0,1,4,11.32648564,0.280560851,97.82020399,1.021182266,6.071835997,0.447513812,104,0.000108796,6
