,Sent_Count,Word_Count,Char_Count,Avg_Word_Count,Verb_Count,Noun_Count,Adj_Count,Conj_Count,Adverb_Count,pNoun_Count,Count_Fullstops,Count_Exclamation,Count_Comma,Count_Questionmark,Count_Hyphens,Capitalization_Errors,Grammar_Error_Count,,Punctuation_Errors,,Grammar_Error_List,Number_of_Connectors,Connectivity_Index
1503,17,231,1075,3.805194805,26,46,24,18,17,25,15,2,7,0,0,0,2,,1,,"['DOWN_COMPOUNDS', 'THIS_NNS']",28,12.52494983
1504,10,521,2446,3.761996161,71,82,30,26,14,69,10,0,15,0,0,4,4,,4,,"['NEWS_COMPOUNDS', 'PRP_VBG', 'BUNCH_OF', 'GOOGLE_PRODUCTS']",77,29.62035798
1505,20,379,1983,4.329815303,46,84,15,13,24,48,16,2,15,2,0,0,0,,2,,[],46,17.15853044
1506,12,301,1423,3.810631229,47,57,12,16,17,26,12,0,4,0,0,1,1,,4,,['LAND_COMPOUNDS'],38,19.18933904
1507,23,346,1682,4.037572254,47,61,17,20,13,27,23,0,9,0,0,0,2,,0,,"['AGREEMENT_SENT_START_2', 'ALL_MOST_SOME_OF_NOUN']",51,10.47412643
1508,5,115,624,4.556521739,15,37,5,10,1,7,5,0,4,0,0,1,0,,0,,[],17,9.335166557
1509,16,380,1946,4.194736842,64,91,12,16,7,61,16,0,9,0,0,0,0,,2,,[],36,6.059805802
1510,37,583,2832,3.981132075,70,111,40,22,22,61,36,0,4,1,0,2,3,,3,,"['HE_VERB_AGR', 'MD_BASEFORM', 'THE_ARE']",58,17.02919277
1511,16,343,1800,4.358600583,41,83,26,14,16,29,16,0,9,0,0,0,2,,0,,"['YOU_TUBE', 'HE_VERB_AGR']",36,10.47417875
1512,28,378,1758,3.80952381,57,59,21,12,23,55,23,5,11,0,0,0,1,,2,,['PRP_MD_NN'],46,11.73961104
1513,36,487,2496,4.23613963,69,114,34,16,18,30,36,0,8,0,0,0,4,,3,,"['HAVE_PART_AGREEMENT', 'ADVISE_VBG', 'A_NNS', 'HE_VERB_AGR']",61,20.84551978
1514,10,366,1584,3.461748634,42,44,20,9,19,35,10,0,0,0,0,1,0,,1,,[],33,27.32622987
1515,30,385,1849,3.961038961,55,74,22,6,26,38,26,1,4,2,0,0,4,,3,,"['HE_VERB_AGR', 'FEWER_LESS', 'MASS_AGREEMENT', 'HE_NEED']",37,29.34386022
1516,19,298,1531,4.22147651,42,66,18,3,14,34,18,0,5,1,0,1,2,,2,,"['PRP_REPITION', 'PRP_VB']",34,18.16405179
1517,34,582,2912,4.154639175,65,115,40,13,25,68,32,2,37,0,0,1,0,,1,,[],59,20.15419635
1518,5,271,1283,3.763837638,37,43,16,11,18,47,3,1,1,0,0,2,1,,3,,['OVER_COMPOUNDS'],50,59.47045711
1519,12,163,774,3.895705521,21,33,12,6,5,15,9,1,2,2,0,0,0,,0,,[],23,8.114783589
1520,16,296,1483,4.121621622,44,56,14,16,21,28,15,0,9,1,0,0,4,,2,,"['ANYMORE_ADVERB', 'HE_VERB_AGR', 'A_INFINITIVE', 'I_DONT_DT']",46,23.87413444
1521,28,492,2376,3.985772358,73,87,32,25,30,57,27,1,31,0,0,1,2,,0,,"['USE_TO_VERB', 'PERS_PRONOUN_AGREEMENT']",64,22.43147355
1522,21,397,1964,4.161209068,44,74,30,10,20,26,21,0,11,0,0,0,0,,0,,[],28,10.95306596
1523,6,144,676,3.833333333,21,28,0,5,5,19,6,0,0,0,0,0,3,,2,,"['A_LOT_OF_NN', 'DOUBLE_NEGATIVE', 'A_LOT_OF_NN']",13,6.944823945
1524,17,367,1960,4.435967302,64,78,19,17,14,33,15,2,11,0,0,0,0,,3,,[],38,26.97932776
1525,23,387,1819,3.821705426,63,56,25,15,21,59,21,0,13,2,0,1,1,,6,,['PRP_VB'],37,21.53042508
1526,25,348,1597,3.712643678,49,76,14,9,15,39,25,0,10,0,0,0,3,,2,,"['IT_VBZ', 'HE_VERB_AGR', 'PRP_THE']",40,17.09845347
1527,18,278,1365,4.010791367,39,57,25,10,10,27,18,0,4,0,0,0,3,,3,,"['PRP_PAST_PART', 'PRP_REPITION', 'HE_VERB_AGR']",34,9.831035003
1528,5,197,956,3.923857868,26,36,10,10,9,23,5,0,2,0,0,0,1,,2,,['PRP_VB'],21,26.9423624
1529,29,489,2221,3.646216769,83,86,20,19,19,57,27,0,6,2,0,1,1,,6,,['DOSNT'],78,22.27612423
1530,6,272,1280,3.797794118,33,45,17,11,6,41,6,0,2,0,0,2,1,,4,,['SUBJECT_VERB_AGREEMENT_PLURAL'],44,18.21766591
1531,4,145,688,3.882758621,16,28,13,7,9,16,4,0,4,0,0,0,1,,4,,['A_INFINITIVE'],21,23.45475017
1532,13,354,1632,3.706214689,60,75,16,12,14,51,13,0,6,0,0,0,1,,1,,['CAUSE_BECAUSE'],50,23.97454455
1533,33,400,1869,3.815,57,77,17,13,12,62,21,7,17,5,0,1,1,,1,,['A_INFINITIVE'],32,9.701245833
1534,16,367,1775,3.961852861,51,65,16,21,25,47,16,0,16,0,0,0,0,,2,,[],46,30.31340541
1535,19,365,1674,3.706849315,50,69,20,11,13,44,19,0,6,0,0,0,2,,5,,"['THIS_NNS', 'A_TO']",41,35.51456198
1536,25,336,1600,3.916666667,37,60,21,14,24,34,24,0,14,1,0,1,1,,2,,['A_NNS'],39,14.02262618
1537,26,541,2670,4.064695009,64,103,33,17,34,45,23,2,12,1,0,2,0,,3,,[],68,39.89738435
1538,20,291,1343,3.721649485,45,53,13,10,14,29,20,0,6,0,0,1,1,,4,,['HE_VERB_AGR'],40,9.750899317
1539,23,520,2544,3.998076923,70,110,27,19,37,46,23,0,18,0,0,0,0,,5,,[],66,34.55945727
1540,12,269,1348,4.126394052,46,54,13,14,13,39,12,0,16,0,0,1,0,,4,,[],31,13.60526875
1541,31,477,2331,4.008385744,55,109,33,23,24,54,30,0,21,1,0,0,2,,1,,"['MAN_COMPOUNDS', 'MAN_COMPOUNDS']",56,18.70864287
1542,18,240,1169,3.995833333,32,46,12,5,9,25,16,1,5,2,0,3,3,,1,,"['BELIVE_BELIEVE', 'BELIVE_BELIEVE', 'BEEN_PART_AGREEMENT']",28,12.51554748
1543,13,300,1444,3.983333333,41,52,12,8,13,29,13,0,21,0,0,0,0,,1,,[],33,8.520349105
1544,9,157,818,4.343949045,27,36,9,7,3,13,9,0,5,0,0,0,0,,0,,[],22,14.30693406
1545,24,398,1929,3.947236181,58,81,22,11,16,45,24,0,8,0,0,2,0,,3,,[],50,12.49499456
1546,40,683,3303,3.998535871,95,124,36,19,33,81,32,3,29,5,0,3,0,,1,,[],64,23.3300711
1547,12,294,1445,3.969387755,50,57,13,19,14,41,12,0,0,0,0,2,5,,5,,"['NON3PRS_VERB', 'AND_END', 'PRP_REPITION', 'WANT_TO_NN', 'HOME_COMPOUNDS']",50,16.84366734
1548,20,445,2171,4.015730337,67,87,22,15,24,52,19,1,24,0,0,0,1,,3,,['HE_VERB_AGR'],45,17.30371971
1549,20,416,2050,4.026442308,59,73,20,19,32,39,17,0,12,3,0,2,3,,1,,"['ARN_T', 'A_INFINITIVE', 'BEEN_PART_AGREEMENT']",65,32.52896006
1550,2,52,287,4.576923077,7,13,3,3,4,2,2,0,0,0,0,0,0,,1,,[],9,11.50545667
1551,23,367,1764,3.929155313,45,77,22,19,19,23,21,1,21,0,0,0,5,,1,,"['THIS_NNS', 'THE_THEY', 'PRP_VBG', 'NON3PRS_VERB', 'MD_BASEFORM']",43,19.45146355
1552,23,471,2136,3.709129512,61,67,23,18,24,57,22,0,24,0,0,1,0,,1,,[],42,14.53197402
1553,27,430,2098,4.025581395,50,83,28,20,20,36,27,0,24,0,0,3,3,,0,,"['IT_VBZ', 'MASS_AGREEMENT', 'HE_VERB_AGR']",52,26.49300618
1554,12,202,967,3.915841584,27,30,9,1,10,20,11,1,9,0,0,3,1,,1,,['TWITTER'],19,7.395038764
1555,33,520,2502,3.95,69,96,34,15,32,47,31,0,16,2,0,0,1,,4,,['THE_SENT_END'],53,16.1675461
1556,28,461,2204,3.924078091,72,77,20,21,28,59,24,0,14,4,0,0,2,,2,,"['FURTHER_MORE_COMPOUND', 'COMP_THAN']",51,21.2697818
1557,6,105,573,4.542857143,8,27,11,6,8,5,6,0,1,0,0,0,3,,2,,"['MOST_COMPARATIVE', 'SINGULAR_AGREEMENT_SENT_START', 'A_HUNDREDS']",14,12.14740737
1558,11,191,869,3.680628272,28,39,5,7,8,19,6,5,7,0,0,0,0,,0,,[],17,9.815462644
1559,24,322,1572,3.99689441,43,63,23,9,14,33,21,1,2,2,0,0,1,,0,,['MD_BASEFORM'],40,11.85971661
1560,30,465,2098,3.619354839,66,79,21,7,25,62,29,0,10,1,0,1,5,,2,,"['BUNCH_OF', 'HAVE_PART_AGREEMENT', 'A_INFINITIVE', 'HAVE_PART_AGREEMENT', 'MANY_NN_U']",50,7.988268553
1561,17,343,1717,4.142857143,54,82,8,19,16,32,17,0,14,0,0,0,1,,3,,['MISSING_TO_BEFORE_A_VERB'],48,9.197217807
1562,23,436,2384,4.610091743,53,109,20,11,20,24,22,1,23,0,0,3,4,,2,,"['A_INFINITIVE', 'THE_SENT_END', 'THE_SENT_END', 'DT_PRP']",43,26.8517875
1563,11,252,1235,4.035714286,37,46,14,13,25,32,11,0,12,0,0,0,0,,0,,[],26,15.93671555
1564,7,155,785,4.167741935,19,39,5,5,4,13,7,0,0,0,0,0,1,,1,,['PEOPLE_VBZ'],21,8.917559919
1565,21,597,2789,3.780569514,79,94,25,30,48,69,21,0,29,0,0,4,3,,3,,"['WRITER_COMPOUNDS', 'TO_NON_BASE', 'WRITER_COMPOUNDS']",88,44.33376616
1566,10,336,1585,3.80952381,31,69,17,18,8,31,10,0,12,0,0,7,1,,1,,['PRP_REPITION'],50,23.17043654
1567,24,416,2080,4.105769231,73,76,16,19,23,56,22,0,13,2,0,0,0,,3,,[],51,31.18475372
1568,30,596,2958,4.048657718,96,101,30,34,10,83,29,0,4,1,0,0,1,,5,,['A_NNS'],71,47.57619176
1569,37,601,2942,4.016638935,98,112,35,10,22,74,37,0,4,0,0,1,2,,1,,"['HAVE_PART_AGREEMENT', 'THERE_IS_A_LOT_OF']",69,26.98911558
1570,27,487,2317,3.876796715,81,82,9,20,18,76,26,0,15,1,0,1,3,,4,,"['I_DONT_DT', 'PRP_THE', 'I_DONT_DT']",57,34.37547617
1571,31,323,1513,3.79876161,41,61,12,5,19,39,29,1,2,1,0,0,1,,2,,['IT_VBZ'],35,17.01816089
1572,15,270,1310,3.996296296,44,52,17,10,17,13,15,0,4,0,0,1,1,,2,,['COMP_THAN'],38,17.03486321
1573,7,311,1525,3.980707395,37,59,17,16,15,33,5,0,1,1,0,1,0,,3,,[],45,58.48968883
1574,13,279,1336,3.899641577,41,62,8,12,28,31,12,0,12,0,0,0,0,,0,,[],48,16.47032424
1575,15,300,1386,3.723333333,46,50,19,14,4,40,14,1,4,0,0,0,0,,3,,[],33,21.93328961
1576,27,690,3269,3.853623188,85,132,33,28,20,70,18,4,18,5,0,1,2,,3,,"['ON_COMPOUNDS', 'WAY_COMPOUNDS']",65,56.54490797
1577,34,519,2443,3.909441233,62,75,29,19,33,52,27,2,20,5,0,5,4,,4,,"['ITS_TO_IT_S', 'DID_PAST', 'NODT_DOZEN', 'GOOGLE_PRODUCTS']",44,12.68682556
1578,13,344,1598,3.744186047,51,75,13,8,15,47,11,0,10,2,0,1,1,,1,,['A_NNS'],40,45.3869266
1579,20,336,1605,3.851190476,52,61,33,11,13,38,20,0,2,0,0,1,0,,4,,[],41,26.13660571
1580,39,606,3045,4.150165017,87,118,41,32,32,62,29,3,23,7,0,0,1,,0,,['THE_SENT_END'],86,23.29944014
1581,13,272,1419,4.323529412,40,57,8,13,23,28,12,0,2,0,0,0,1,,4,,['IT_VBZ'],34,16.36880666
1582,26,505,2540,4.148514851,54,102,32,23,27,50,25,0,16,1,0,1,0,,1,,[],45,22.11673518
1583,30,605,3154,4.378512397,75,129,31,15,34,52,29,0,24,1,0,1,0,,1,,[],58,16.8873641
1584,27,493,2293,3.799188641,65,77,35,17,26,65,21,1,30,5,0,2,2,,1,,"['THE_SENT_END', 'AFFORD_VBG']",47,23.58934137
1585,34,535,2734,4.228037383,72,113,30,23,28,62,28,4,12,2,0,1,4,,3,,"['HE_VERB_AGR', 'PRP_THE', 'A_HUNDREDS', 'HAVE_PART_AGREEMENT']",64,28.24788849
1586,26,607,2929,3.967051071,76,110,18,21,36,63,26,0,12,0,0,1,2,,7,,"['HE_VERB_AGR', 'A_NNS']",55,33.29205922
1587,5,39,174,3.666666667,6,6,1,0,1,6,5,0,0,0,0,2,1,,1,,['A_NNS'],2,1.043775165
1588,26,477,2311,3.945492662,64,92,21,18,28,55,20,5,14,2,0,0,1,,0,,['HAVE_PART_AGREEMENT'],64,24.85152671
1589,20,373,1791,3.898123324,57,71,24,11,21,47,19,1,9,0,0,1,3,,1,,"['HAND_COMPOUNDS', 'PRP_THE', 'AGREEMENT_SENT_START']",39,16.34843764
1590,23,452,2040,3.652654867,65,71,29,15,25,63,21,2,33,0,0,0,5,,0,,"['HOME_COMPOUNDS', 'THE_ARE', 'HOME_COMPOUNDS', 'MICROSOFT_PRODUCTS', 'HOME_COMPOUNDS']",59,34.13209632
1591,31,425,2106,4.042352941,56,89,30,20,18,52,30,0,3,1,0,0,2,,2,,"['THE_SENT_END', 'RELATIVE_CLAUSE_AGREEMENT']",53,15.80998471
1592,34,669,3510,4.367713004,83,163,32,24,32,59,33,0,23,1,0,4,4,,1,,"['HE_VERB_AGR', 'PROBLEM_SOLVE_HYPHEN', 'A_TO', 'PRP_PAST_PART']",78,31.29204438
1593,35,645,3010,3.815503876,86,113,32,16,24,67,32,2,27,1,0,0,5,,4,,"['NODT_DOZEN', 'COMP_THAN', 'IF_VB', 'THERE_IS_A_LOT_OF', 'COMP_THAN']",69,57.58700773
1594,23,403,1812,3.667493797,59,70,22,14,20,41,18,6,20,1,0,0,1,,2,,['DID_BASEFORM'],37,19.26628606
1595,19,384,1782,3.791666667,63,47,16,14,15,77,16,1,11,2,0,1,3,,5,,"['MISSING_TO_BEFORE_A_VERB', 'MISSING_TO_BEFORE_A_VERB', 'TO_RB_TO_VB']",38,15.5712633
1596,13,350,1760,4.151428571,38,69,18,10,16,35,12,3,14,0,0,0,2,,3,,"['A_MUCH_NN1', 'WAY_COMPOUNDS']",40,33.39379638
1597,28,541,2621,3.974121996,82,99,30,17,19,48,26,0,20,2,0,1,3,,2,,"['THERE_S_MANY', 'OTHER_WISE_COMPOUND', 'DOOR_COMPOUNDS']",59,18.30508085
1598,21,375,1780,3.88,69,75,10,10,11,57,20,0,13,1,0,0,0,,2,,[],39,19.70887293
1599,18,295,1470,4.094915254,33,51,23,7,19,34,18,0,8,0,0,0,1,,0,,['OVER_COMPOUNDS'],37,18.60776631
1600,10,278,1270,3.679856115,36,46,13,10,4,40,9,0,6,1,0,0,0,,3,,[],27,14.13666214
1601,17,432,2105,4.00462963,51,73,34,9,12,51,16,0,11,1,0,0,0,,1,,[],39,22.51294652
1602,33,497,2306,3.796780684,65,78,20,10,32,60,33,0,8,0,0,0,0,,1,,[],55,24.68995353
1603,15,371,1668,3.58490566,53,60,22,10,16,56,15,0,2,0,0,2,1,,4,,['PRP_VB'],45,27.58529509
1604,18,461,2249,3.984815618,68,84,31,14,24,44,15,1,18,2,0,2,1,,4,,['ON_COMPOUNDS'],46,21.17009991
1605,41,811,3971,4.029593095,103,143,48,28,62,91,33,4,24,3,0,5,2,,4,,"['DT_PRP', 'I_AM_VB']",100,39.00196161
1606,22,440,2064,3.811363636,70,62,16,24,24,68,21,0,11,1,0,0,1,,3,,['ANYMORE_ADVERB'],58,23.68789656
1607,24,304,1419,3.921052632,38,54,17,13,12,16,20,0,11,4,0,2,2,,1,,"['AGREEMENT_SENT_START', 'HE_VERB_AGR']",32,6.123742015
1608,16,389,1906,4.038560411,49,85,16,18,4,45,16,0,11,0,0,0,0,,1,,[],42,24.68003147
1609,27,418,2022,3.966507177,63,86,15,21,17,58,24,0,17,3,0,1,2,,4,,"['BE_PART_AGREEMENT_2', 'THE_PUNCT']",53,13.82491909
1610,15,431,2095,3.993039443,53,88,10,9,10,49,14,1,9,0,0,0,2,,1,,"['IS_CAUSE_BY', 'PRP_VB']",44,34.34554054
1611,28,494,2702,4.62145749,63,111,35,15,30,28,28,0,28,0,0,0,1,,0,,['NODT_DOZEN'],49,15.14968035
1612,20,384,1911,4.091145833,46,85,25,19,18,31,20,0,12,0,0,4,1,,3,,['DT_DT'],49,36.21743676
1613,13,235,1079,3.693617021,39,41,12,12,8,36,13,0,3,0,0,1,1,,0,,['IF_VB'],41,14.92226816
1614,18,454,2277,4.068281938,62,98,24,24,23,56,17,0,4,0,0,0,4,,3,,"['NEWS_COMPOUNDS', 'OVER_COMPOUNDS', 'PRINT_COMPOUNDS', 'THAT_S_YOU_RE']",62,34.6011007
1615,13,322,1534,3.903726708,46,46,13,13,14,38,9,0,3,4,0,4,2,,3,,"['MUCH_COUNTABLE', 'THE_SOME']",30,10.08115181
1616,19,468,2336,4.151709402,56,91,37,24,22,42,19,0,23,0,0,0,2,,0,,"['BELIVE_BELIEVE', 'THE_SUPERLATIVE']",55,28.88598808
1617,36,787,3993,4.132147395,103,136,56,31,50,106,36,0,0,0,0,1,6,,6,,"['MUCH_NEEDED_HYPHEN', 'COMP_THAN', 'SUBJECT_VERB_AGREEMENT_PLURAL', 'HE_VERB_AGR', 'PAYED', 'PRP_VB']",104,66.49108059
1618,24,506,2367,3.800395257,60,69,24,20,39,73,18,0,19,6,0,2,3,,2,,"['NODT_DOZEN', 'NODT_DOZEN', 'GOOGLE_PRODUCTS']",56,27.50808211
1619,27,440,1993,3.688636364,65,71,12,12,27,49,24,0,22,3,0,0,1,,0,,['PLURAL_VERB_AFTER_THIS'],44,21.66924626
1620,17,355,1691,3.876056338,47,61,19,15,19,47,17,0,18,0,0,0,2,,0,,"['BELIVE_BELIEVE', 'BEEN_PART_AGREEMENT']",56,18.18598371
1621,33,483,2527,4.34989648,71,91,20,17,17,57,33,0,6,0,0,2,1,,4,,['CYBER_COMPOUNDS'],53,19.22863031
1622,18,319,1547,3.987460815,37,64,23,9,14,29,15,2,14,1,0,1,1,,0,,['A_NNS'],30,27.25605278
1623,35,540,2616,3.968518519,74,106,26,21,33,72,35,0,26,0,0,0,2,,1,,"['AGREEMENT_SENT_START', 'MD_BASEFORM']",75,17.15294358
1624,31,556,2572,3.714028777,92,85,24,23,27,75,27,1,12,3,0,0,2,,6,,"['A_NNS', 'PRP_VB']",68,37.96240191
1625,26,571,2828,4.064798599,72,120,27,18,37,66,24,0,26,2,0,1,1,,1,,['A_INFINITIVE'],59,33.54249429
1626,21,369,1732,3.777777778,54,71,19,13,24,38,21,0,0,0,0,1,3,,2,,"['AS_ADJ_AS', 'TO_FRESH_UP', 'AND_BUT']",48,16.93902008
1627,34,505,2276,3.667326733,84,59,25,15,36,81,17,9,19,7,0,1,1,,1,,['A_INFINITIVE'],50,24.0513926
1628,14,263,1283,4.030418251,33,60,12,8,8,29,14,0,13,0,0,2,0,,2,,[],20,18.53199755
1629,16,379,1802,3.852242744,42,68,24,19,23,36,14,0,12,2,0,0,0,,2,,[],42,41.6924726
1630,18,317,1608,4.164037855,38,83,17,19,17,37,16,2,4,0,0,0,4,,0,,"['A_UNCOUNTABLE', 'IT_VBZ', 'TO_NON_BASE', 'PRP_THE']",61,24.98905128
1631,14,535,2807,4.293457944,88,122,28,19,24,53,14,0,8,0,0,2,4,,6,,"['A_RB_NN', 'ITS_TO_IT_S', 'ADVISE_VBG', 'BE_VBP_IN']",88,50.32772453
1632,19,344,1652,3.927325581,50,66,15,12,16,28,19,0,5,0,0,0,4,,3,,"['EACH_EVERY_NNS', 'HE_VERB_AGR', 'MISSING_TO_BEFORE_A_VERB', 'BACK_COMPOUNDS']",34,23.86813882
1633,17,343,1602,3.860058309,44,57,19,20,19,38,17,0,26,0,0,1,1,,0,,['ITS_TO_IT_S'],42,20.7909373
1634,23,483,2231,3.763975155,83,77,26,19,18,63,23,0,26,0,0,0,5,,1,,"['PEOPLE_VBZ', 'WAY_COMPOUNDS', 'PEOPLE_VBZ', 'MICROSOFT_PRODUCTS', 'MICROSOFT_PRODUCTS']",53,24.75961167
1635,21,354,1573,3.604519774,51,51,13,15,20,57,20,0,6,0,0,0,5,,2,,"['HE_VERB_AGR', 'PEOPLE_VBZ', 'HE_VERB_AGR', 'A_INFINITIVE', 'PRP_PAST_PART']",35,19.38608955
1636,20,313,1492,3.888178914,27,65,21,17,4,46,19,0,10,1,0,1,5,,1,,"['SUBJECT_VERB_AGREEMENT_PLURAL', 'DT_PRP', 'DT_PRP', 'BEEN_PART_AGREEMENT', 'AUXILIARY_DO_WITH_INCORRECT_VERB_FORM']",39,20.72955247
1637,17,344,1718,4.127906977,39,68,20,15,21,34,14,3,17,0,1,0,0,,3,,[],40,27.7328919
1638,39,544,2622,3.974264706,78,90,29,15,50,69,36,2,22,1,0,0,1,,0,,['HAVNT'],61,24.99097445
1639,21,381,1868,4.018372703,52,76,28,13,17,55,19,1,11,1,0,0,1,,2,,['HOME_COMPOUNDS'],49,38.93181622
1640,35,631,3250,4.348652932,73,145,36,18,27,44,33,0,35,2,0,3,2,,0,,"['WANT_TO_NN', 'UP_COMPOUNDS']",58,21.14889793
1641,27,342,1545,3.637426901,43,64,15,13,14,44,25,2,3,0,0,2,0,,2,,[],43,10.7402975
1642,17,209,1033,4.057416268,17,48,18,5,17,11,16,0,9,1,0,5,0,,0,,[],21,12.3103241
1643,30,490,2502,4.273469388,69,103,37,26,28,45,22,4,34,4,0,2,1,,2,,['BEEN_PART_AGREEMENT'],63,15.30426889
1644,21,386,1931,4.132124352,40,80,30,17,25,15,20,1,20,0,0,0,4,,0,,"['MASS_AGREEMENT', 'DT_DT', 'FURTHER_MORE_COMPOUND', 'MD_BASEFORM']",53,31.19297012
1645,18,402,1911,3.845771144,58,61,25,13,18,67,17,0,4,1,0,0,6,,2,,"['IT_VBZ', 'AGREEMENT_SENT_START', 'MUCH_COUNTABLE', 'HE_VERB_AGR', 'MANY_NN_U', 'HE_VERB_AGR']",46,35.41736366
1646,37,452,2259,4.130530973,55,105,19,14,25,40,31,0,14,6,0,2,3,,3,,"['WOLD_WOULD', 'TWO_CONNECTED_MODAL_VERBS', 'MASS_AGREEMENT']",53,21.33959556
1647,16,248,1327,4.475806452,30,55,25,5,11,11,16,0,9,0,0,2,2,,3,,"['NEWS_COMPOUNDS', 'SUBJECT_VERB_AGREEMENT_PLURAL']",35,20.44019218
1648,18,305,1418,3.770491803,41,50,19,10,17,36,12,3,7,3,0,0,2,,2,,"['DID_PAST', 'SHOULD_BE_DO']",40,19.70376805
1649,30,535,2717,4.228037383,75,112,28,14,28,49,28,0,28,2,0,1,0,,3,,[],48,16.68828976
1650,19,265,1378,4.286792453,44,51,12,17,16,28,19,0,3,0,0,0,1,,1,,['HOME_COMPOUNDS'],31,12.15290599
1651,18,288,1367,3.857638889,43,47,13,14,17,36,18,0,0,0,0,0,1,,3,,['MANY_NN'],37,19.74938239
1652,12,324,1667,4.219135802,47,61,18,19,28,29,12,0,2,0,0,1,0,,1,,[],51,33.15546554
1653,23,442,2082,3.868778281,64,80,26,13,33,29,19,1,17,3,0,2,2,,3,,"['HE_VERB_AGR', 'PRP_VBG']",53,28.5491456
1654,20,486,2351,3.930041152,52,85,38,19,29,53,20,0,14,0,0,2,0,,0,,[],67,38.99734258
1655,29,415,1915,3.790361446,54,63,29,17,33,43,21,7,16,0,1,0,0,,1,,[],45,13.09276686
1656,30,503,2416,3.902584493,66,95,23,14,29,71,27,3,11,0,0,2,1,,3,,['TWITTER'],59,31.12890179
1657,15,416,2018,3.971153846,68,76,18,19,20,49,15,0,13,0,0,1,1,,4,,['PERS_PRONOUN_AGREEMENT'],55,40.65573121
1658,23,396,1899,3.941919192,61,71,24,16,18,35,22,0,18,1,0,0,4,,2,,"['COUD_T', 'PRONOUN_NOUN', 'COUD_T', 'COUD_T']",48,15.16168505
1659,32,443,1987,3.638826185,60,71,21,16,18,56,30,0,22,2,0,1,1,,3,,['I_AM_VB'],50,25.02347975
1660,37,507,2615,4.284023669,60,114,38,16,23,35,37,0,17,0,0,0,2,,0,,"['WORLDS_BEST', 'THE_SUPERLATIVE']",52,12.65103293
1661,32,542,2510,3.745387454,68,94,38,13,29,59,31,0,21,1,0,0,2,,5,,"['CAN_ABLE_TO', 'OVER_COMPOUNDS']",60,29.21720954
1662,19,414,2050,4.099033816,65,91,20,14,18,34,18,0,22,1,0,0,3,,2,,"['MILE_HYPHEN', 'MILE_HYPHEN', 'ADVERB_VERB_ADVERB_REPETITION']",44,23.93966367
1663,33,526,2388,3.661596958,66,101,27,17,29,52,25,3,20,5,0,0,4,,3,,"['ITS_TO_IT_S', 'MOST_SUPERLATIVE', 'ITS_TO_IT_S', 'PREPOSITION_VERB']",59,24.43420151
1664,40,677,3396,4.143279173,104,145,33,23,20,50,34,0,29,6,0,2,2,,2,,"['CA_FIRST_HAND', 'A_INFINITIVE']",73,39.23929593
1665,29,437,2032,3.748283753,58,67,27,9,25,61,25,0,3,4,0,0,2,,1,,"['LOSE_LIVES', 'PHRASE_REPETITION']",48,12.93535945
1666,37,701,3378,3.984308131,83,122,43,28,27,69,34,2,23,1,0,2,0,,1,,[],78,32.75012628
1667,13,230,1135,4.086956522,25,49,16,12,15,18,12,1,18,0,0,1,0,,0,,[],28,14.26891991
1668,8,106,521,4.047169811,20,18,7,2,6,8,7,0,4,0,0,1,0,,1,,[],15,5.312925298
1669,32,498,2275,3.748995984,74,85,26,19,24,52,29,0,15,3,0,1,3,,0,,"['HE_VERB_AGR', 'HE_VERB_AGR', 'COUD_T']",57,26.11722696
1670,31,663,2954,3.631975867,94,106,39,25,39,91,30,0,33,1,0,1,0,,5,,[],76,28.47569199
1671,16,325,1461,3.563076923,56,49,18,12,9,54,15,0,2,1,0,0,2,,3,,"['THE_SUPERLATIVE', 'PRP_VBG']",47,27.50676144
1672,51,578,2582,3.65916955,77,96,21,15,30,78,44,3,27,4,0,1,3,,1,,"['AGREEMENT_SENT_START', 'AGREEMENT_SENT_START', 'TWITTER']",45,15.04100626
1673,14,413,2012,4.016949153,49,56,18,14,24,40,14,0,13,0,0,2,4,,2,,"['HE_VERB_AGR', 'AFFORD_VB', 'CYBER_COMPOUNDS', 'MOST_COMPARATIVE']",46,35.54675337
1674,36,381,1846,4.023622047,51,71,12,8,23,52,28,0,16,8,0,1,1,,0,,['TO_DO_HYPHEN'],39,9.009902168
1675,5,436,1973,3.591743119,56,85,21,30,12,43,5,0,0,0,6,4,7,,3,,"['DOOR_COMPOUNDS', 'PRP_VB', 'MOST_COMPARATIVE', 'DOOR_COMPOUNDS', 'WOLD_WOULD', 'DT_PRP', 'WOLD_WOULD']",63,48.44490971
1676,13,181,829,3.685082873,22,35,15,7,2,23,11,0,4,2,0,0,1,,4,,['PRP_MD_NN'],22,11.32648564
1677,26,392,1928,4.076530612,49,63,33,9,21,35,22,0,18,4,0,1,1,,0,,['A_NNS'],39,20.46657407
1678,18,273,1380,4.234432234,33,55,23,8,16,21,15,1,14,2,0,4,0,,1,,[],25,5.085225161
1679,20,364,1784,4.046703297,40,60,32,18,24,37,19,1,19,0,0,3,3,,3,,"['THE_PUNCT', 'THE_SUPERLATIVE', 'HE_VERB_AGR']",48,17.781815
1680,23,419,2136,4.198090692,55,93,18,12,16,41,22,0,6,0,0,0,2,,5,,"['DOWN_COMPOUNDS', 'HE_VERB_AGR']",55,32.7875022
